"","logFC","logCPM","PValue","FDR"
"YJR048W",-0.936950842070711,3.97250147812986,0.00610796624799997,0.0105705868059128
"YGL064C",0.724397098213931,4.40763433376382,0.00612299403928738,0.0105934958276209
"YDL204W",-0.41828757574672,5.75162435085058,0.00616213968630883,0.0106581059701518
"YNR068C",1.0418769747826,4.06119598503469,0.00619052876389244,0.010704079104603
"YJR083C",0.543785370881724,5.13703248776527,0.0062088229434372,0.0107325753305048
"YJR096W",0.384191125540512,6.66937256495943,0.00621080049051988,0.0107328582074784
"YDR249C",1.09120002974013,3.99250215479338,0.00621911905619554,0.0107440956074479
"YGL055W",0.105070978350079,9.92563475904332,0.0062617130463698,0.010814523086798
"YGR120C",0.767977034057624,4.56548363506264,0.00630379123224353,0.0108819523899243
"YBR154C",0.504650798604752,5.81997930315402,0.00630541693316017,0.0108819523899243
"YPL027W",2.20041421232577,2.37294891881628,0.00630627256127268,0.0108819523899243
"YLL049W",0.642443576104764,4.80464023749498,0.00632669290930352,0.0109140063977694
"YPL140C",0.504676471500521,5.43726759377233,0.00634254229273658,0.0109367930477932
"YLL014W",0.498811758928255,5.67453820446095,0.00634359873923041,0.0109367930477932
"YDR210C-D",-0.828939017633097,6.42264717737693,0.00635358947953393,0.0109508269590452
"YOL071W",0.53413213196701,5.21942203833961,0.00636478987918054,0.0109669370166311
"YBL079W",0.352626884829774,6.29886807600935,0.00636828013380319,0.010969756492493
"YDL110C",0.211379187090947,8.05516368628665,0.00640283027008027,0.011026061323651
"YJL128C",0.296583658807781,6.92576345596009,0.0064099009667802,0.0110350259006222
"YBR276C",0.288654129407613,7.02056127951189,0.006438071731529,0.0110802997194465
"YCR088W",0.228943452000768,8.13477669504618,0.00645110765287498,0.0110995068281655
"YHR137W",-0.56062114151033,4.83519919487563,0.00645478305389407,0.0111026021307823
"YIL142W",-0.158662482825735,8.67998920289812,0.00649086318559854,0.0111614174568982
"YKL206C",0.456752051989476,5.91585586687703,0.0064988561133053,0.0111719150559057
"YBR181C",-0.0930678998000266,10.1349362367679,0.00655180885039728,0.0112578999835824
"YCL005W",0.410282081658542,6.08470608080304,0.00655267999720431,0.0112578999835824
"YGL180W",0.550070537635647,5.65958648596659,0.00658869324925864,0.0113164870699168
"YMR149W",0.228696996055653,7.64495603902643,0.00672414116584647,0.0115457757627143
"YKL204W",0.301336035866977,6.86638008498666,0.00673737964367877,0.0115651509578321
"YDL149W",0.460780422232937,5.68563930075973,0.00676175827254747,0.0116036321631854
"YDR375C",0.459887240281014,5.95835822130971,0.00677300071566496,0.0116180690317017
"YDR253C",0.622621804100655,4.90765308794552,0.00677409804958101,0.0116180690317017
"YBL112C",0.369865445499879,6.35435903303189,0.00681383247890099,0.0116828301297181
"YPR078C",1.11304408413921,3.70852533584165,0.00686639447680029,0.0117695411701122
"YCR057C",-0.439837004814792,5.54625502784639,0.00687449601136154,0.0117800153197875
"YJL129C",0.270444935991128,7.25787738389918,0.00690789320894894,0.0118338170577159
"YOL062C",0.228529283171251,7.61683594485075,0.00692449570033693,0.0118588251979432
"YJL197W",0.348934250685553,6.60442681312529,0.0069796261679433,0.0119478990359136
"YKR055W",0.758857196334487,4.58892669735559,0.00698054537217398,0.0119478990359136
"YML121W",0.491961185503552,5.64513194223951,0.00699026152603502,0.0119610692450981
"YGL229C",0.577780416028207,5.24894143646929,0.00699234760177229,0.0119611797512826
"YML050W",0.747666305671497,4.38991451560576,0.00700923813883229,0.0119866075339511
"YHL008C",0.378972208449519,6.04603494029824,0.00701467374279431,0.0119924370228587
"YLR449W",-0.203670801620651,7.77088352270991,0.00703223895846575,0.0120189941990878
"YMR059W",1.0835948442754,3.6203128828891,0.00704660952133193,0.0120400775448227
"YHR068W",-0.179857862848515,8.65065735485282,0.00707393272313803,0.0120832736497713
"YLR363W-A",1.06134864420043,3.6050813495953,0.00708343069271264,0.0120960056013797
"YBR147W",0.550776748224,5.0664819278651,0.00711220125500324,0.0121416315135182
"YOR091W",-0.42367159126312,5.61666860723655,0.0071291274423939,0.0121670167512676
"YOR267C",0.221062534627533,7.93873371375655,0.00717989622332664,0.0122501285909526
"YMR204C",0.763485985856166,4.67896277562356,0.00718457230823725,0.0122539330138341
"YLR025W",0.232095845360916,7.52289706059743,0.00718626796653785,0.0122539330138341
"YDR072C",0.221989662233418,7.56394784494698,0.00725496082399111,0.0123675030814046
"YAL047C",0.631238926899937,4.72233218639265,0.00729624915104888,0.012430954345401
"YJR131W",0.548167841342965,5.69599911768101,0.00729638405299608,0.012430954345401
"YAL063C",0.445690141093336,5.85615903959573,0.00732069602351822,0.0124687847930792
"YNL159C",0.375728234485784,6.07948626343369,0.00741343514974032,0.0126231066995722
"YHR037W",0.303610721948021,6.87268957185242,0.00744412059481728,0.0126717093094171
"YGL091C",0.515038273826832,5.38469572870145,0.00747498252550531,0.0127205842977897
"YGL057C",1.01943718869527,4.0943495634779,0.00747823354367408,0.0127224576992293
"YCL029C",0.482445562504234,5.66366593850531,0.00748243338527509,0.0127259437598944
"YOR032C",-0.708696834255945,4.20319179593006,0.00748768297805612,0.0127312126957351
"YDR461C-A",0.501779822900652,5.29743036119051,0.00750532702024452,0.0127570412852073
"YOR321W",0.370772636329556,6.71800737438885,0.00750718569462425,0.0127570412852073
"YNR011C",0.480998563193199,5.45021659523215,0.00755379625115312,0.0128325617048731
"YHR014W",1.9773185749831,2.51040072393328,0.00759219985610624,0.0128941006166994
"YMR316C-A",-0.775168134137357,4.17249364087472,0.00760457236009084,0.0129114073614512
"YDR125C",0.971501488384947,3.90825525869999,0.00761857267907572,0.0129314671664059
"YLR136C",-0.671004475886747,4.82243116043132,0.00763133991604144,0.0129494230809341
"YJR159W",0.959679172049084,4.81700441382427,0.00764471158872493,0.0129683940569052
"YDL053C",0.380611483908563,6.27960431181838,0.00765007295693249,0.0129737694715304
"YPR007C",1.43763622695013,3.02802916555959,0.00766170074807905,0.0129897659960985
"YNL044W",0.312922630634409,6.82910082244844,0.00766766932625737,0.0129958722460217
"YMR315W",0.212106757736081,7.99240693362604,0.00766969509601282,0.0129958722460217
"YJL124C",0.304065011047412,6.80281950376722,0.00770269641963807,0.0130480545991979
"YNR058W",0.835470119271755,4.54947126285747,0.00777254682224596,0.0131626100593101
"YMR019W",0.433439326355885,6.00855126221177,0.00777667848576167,0.0131658387983553
"YBL091C-A",0.516980430673449,6.0166006826862,0.00781132595766244,0.0132207138705631
"YNL045W",0.298880779312489,7.14906908064488,0.00783095538445795,0.0132481359892626
"YNL273W",0.576053581133337,4.9626231202987,0.00783200603184729,0.0132481359892626
"YIL041W",0.179509749666749,8.18227717435455,0.0078352677722496,0.0132498655068308
"YDR254W",0.702610682117257,5.04917388784707,0.0078458861263824,0.013264030917087
"YFR022W",0.510559428814015,5.51261236682864,0.00787266533598913,0.0133055015118674
"YNL021W",0.435389251394395,5.81710485557616,0.00788286281254291,0.0133189318280458
"YGR140W",0.632662041292986,4.79799447548031,0.00790796571230502,0.0133575315785637
"YOR317W",0.190278341710173,7.96577393221542,0.00793399119292695,0.0133954349837965
"YKL148C",0.196422196459402,7.87747156434768,0.00793493317867278,0.0133954349837965
"YER186C",0.464380557580567,5.66376954708668,0.00797234425528364,0.0134547521273569
"YNL242W",0.353784135128653,6.28459101102874,0.00800711812423093,0.013509585954113
"YHR124W",0.687331618052479,4.81115751082959,0.00801185811938902,0.0135137299009193
"YDR291W",0.425293239949117,5.85306250612811,0.008023892596968,0.0135301717002735
"YMR232W",1.8635085279898,2.66558503951181,0.0080328496358158,0.0135403665369135
"YOR275C",0.356620363973856,6.20103215242188,0.00803451527988904,0.0135403665369135
"YFL003C",1.3049995888028,3.37243373714353,0.00805694997823742,0.0135743089468197
"YDR336W",0.649654971415817,4.99196744363309,0.00806081572692883,0.0135769560649695
"YER009W",0.225730723874605,8.13287238347519,0.00808534264639726,0.0136143917014037
"YIR029W",0.546963895049398,5.08306576345371,0.00810995563045915,0.0136519509147729
"YPL207W",0.272269385754034,7.25542908627528,0.00812405756445833,0.0136717999456485
"YDR043C",0.737271819885106,4.41637407385671,0.00814084897869947,0.0136961624699928
"YPR042C",0.414444881746179,5.93756491963088,0.00816922030118426,0.0137399876413039
"YBR229C",0.32942531430295,6.72379219124467,0.00824932695897839,0.0138707779529057
"YML005W",0.685088858585756,4.59682689033069,0.00827761672355893,0.0139132248581656
"YNL011C",0.421802799194129,5.84014012433603,0.00827927407902671,0.0139132248581656
"YOL137W",0.539551915257687,5.11572393032457,0.00828288448744311,0.0139153400091428
"YKL093W",0.552468002807627,5.24904043218653,0.00829008994362782,0.0139234919660647
"YER149C",0.636497590271688,4.61987481833687,0.0083299491191099,0.013986466781434
"YLR461W",2.01994837159284,2.26059357526073,0.00839400548647338,0.0140900228265143
"YHL002W",0.353823830974856,6.89100026673559,0.00846191162088019,0.014199980448312
"YLR240W",0.402341018595655,5.82719608018163,0.00847932813686084,0.0142219820370975
"YAR003W",0.391690858131972,5.92245006588761,0.00847982974934593,0.0142219820370975
"YOR021C",0.372303518413802,6.82669807736193,0.00852438454191957,0.0142926560879961
"YMR228W",0.838661787318529,4.01611873801231,0.00853104604519296,0.0142997732151294
"YNL162W",-0.11718932644513,9.32642313268136,0.00854492137297477,0.0143189747278085
"YKR082W",0.448818489089427,5.72500250264924,0.00862003563436938,0.01444075618589
"YHL028W",0.476923955593935,5.88775015971303,0.0086811282509292,0.0145389855252613
"YBR216C",0.493480851178246,5.45867852865275,0.00878260518062458,0.0147047750010627
"YGR150C",0.459965338488955,5.45031415507393,0.0087903788598642,0.0147136270760443
"YER035W",0.386706143747274,6.01465555250751,0.00881877932770289,0.0147569901815662
"YDR490C",0.354617453151793,6.36581313545021,0.00885194149055177,0.0148082945432838
"YBR236C",0.376400452585299,6.02619390347057,0.00885873762592892,0.014815474995088
"YPL149W",0.468046198751233,5.56490447476636,0.00889053261923425,0.0148644480101749
"YBL005W",-0.443363772371191,5.59754636365108,0.00889534293723816,0.0148682893106323
"YNL033W",1.14232303522488,3.85748787836457,0.00890505252983913,0.0148803151141085
"YCR072C",-0.922964016882804,3.62304650619204,0.00891194225484036,0.0148876234675015
"YJL134W",0.37649094499169,6.47002514472782,0.00893792619558751,0.0149268160596363
"YJR140C",0.433031035197894,5.63048102178679,0.00894101546920511,0.0149277620009274
"YHR032W",-0.289345017186093,6.91239109277694,0.00896019391211177,0.0149555620248139
"YNL014W",0.586078985031667,4.88269141902362,0.00897628904725919,0.0149782014361626
"YFR049W",0.389439347053726,6.11475365392373,0.00898026674282738,0.0149806141294924
"YPL032C",0.250580657387988,7.17316105490974,0.00899061293168215,0.0149936461997642
"YML018C",-0.385052969852616,6.05499408937647,0.00901113422112778,0.0150236351610068
"YHR181W",0.541096470776822,6.1000873906183,0.00904184913763157,0.0150705975626383
"YFL062W",4.473943051031,1.51083878793735,0.0090539310184075,0.0150864854508356
"YAL063C-A",4.47394302705431,1.51083878793735,0.00906018775274681,0.0150926607356427
"YPL068C",0.898147072443322,3.85777711955803,0.00907381358580818,0.0151111046966583
"YHL026C",0.591167704924761,4.86359502016266,0.00915334839200857,0.0152392691152264
"YJR122W",0.567063431284477,5.03834442103006,0.00918652772990835,0.0152902066323116
"YLR115W",0.446293202533703,5.66384379927142,0.00927429242111957,0.0154319427040958
"YHL046C",-4.70635478492644,1.30019554498612,0.0092822666190449,0.0154408691551557
"YOR216C",0.355177316879452,6.11768635965839,0.0093909248448876,0.0156172294286678
"YJL081C",0.342045319836522,6.39274057303993,0.00941449510624826,0.0156491917851066
"YDR050C",-0.0387228662686034,12.496119993575,0.00941543396230853,0.0156491917851066
"YGR247W",0.44011602958773,5.89425476645958,0.00942389225669648,0.0156588515818234
"YKL005C",0.386141463795209,5.92862942700833,0.00943297785595454,0.0156695479993495
"YGL262W",4.4739300968446,1.51083862302099,0.0094623618884418,0.0157139475986276
"YJR013W",0.432142769999761,5.5923817095702,0.00947605952673799,0.0157322795229261
"YMR319C",-0.179362774267982,8.01235079780063,0.00948175938809212,0.0157373268721854
"YNR038W",0.609718557321366,4.87629824623216,0.00950183769016665,0.0157662292800662
"YPR068C",0.658844669556856,4.71516778080395,0.00960295807648527,0.0159295494641333
"YML099C",0.463025854521835,5.87833786128576,0.00966591876361958,0.0160294958868658
"YNL104C",0.138842532524743,9.19306026212183,0.00967218297114989,0.0160353899244309
"YLR133W",0.361563228034058,6.59467176013529,0.00983037935512802,0.0162930965390175
"YER168C",0.452050198836181,5.50061103851781,0.00985195380643676,0.0163242819021804
"YNL257C",0.535782152508408,5.99914445976674,0.00987572915046643,0.0163590955720352
"YPL198W",-0.269870090235519,7.51373419498426,0.00989972652548306,0.0163942574450835
"YNL201C",0.504451275394349,5.36227348590827,0.00991383585138193,0.0164130293040366
"YDR167W",0.384477121596669,6.24316773670782,0.00993869019683548,0.0164495747957134
"YCL058W-A",-4.70638719843498,1.30019584728623,0.00994282628384562,0.016451655298118
"YDL179W",0.654685703813735,4.51771117704025,0.00994550802794797,0.016451655298118
"YLR312W-A",0.507471411381675,5.18407553747539,0.00997713430149231,0.0164993582062409
"YJL163C",0.324885190224595,6.55801574258666,0.0100174501877497,0.0165614006037763
"YDR397C",-0.500997610884065,5.51413032319166,0.0100236014974374,0.016566941357636
"YNL245C",0.455919103216593,5.4756914021878,0.0100465701713477,0.0166002668818387
"YBR260C",0.458858675588046,5.69646719745325,0.0100639290615068,0.0166243071627403
"YOL093W",0.423323652021925,5.61161604974482,0.0101040963078306,0.016685999959094
"YMR024W",0.361920368779291,6.08785151496816,0.0101120102346026,0.0166944097539463
"YBL108C-A",2.93016094128148,1.90922247562847,0.0101714541762373,0.0167878645357869
"YPR158C-C",0.830236232965386,5.64700982764425,0.0101810645694511,0.0167983561300592
"YEL072W",0.806057375003618,4.08374219642808,0.0101834888353089,0.0167983561300592
"YDL045W-A",0.47880992075869,5.462966506239,0.0102269795639155,0.0168653952284526
"YEL057C",1.22232304411724,3.11689241042711,0.0102480124364733,0.0168953718547262
"YMR246W",0.118839128950034,9.19364094223161,0.0102901677936674,0.0169601456365265
"YPL022W",0.284163919681405,6.77954181544016,0.010319053035364,0.0170030177694929
"YJL105W",0.877165685749135,3.89590472210859,0.0103369821273877,0.0170278182761005
"YBL029C-A",0.64029004059159,4.91994909461934,0.0103517543779703,0.0170474062494992
"YCR102C",0.805276909130439,4.03904867110452,0.0104233515109834,0.0171605372538922
"YOR350C",0.651415076808718,4.65725660288437,0.010451065376052,0.0172013779777746
"YOR234C",0.175396299731213,8.15526011357765,0.0104906082221948,0.0172575436123711
"YNL169C",0.330741286076955,6.78910209667196,0.010491023216782,0.0172575436123711
"YKR085C",-0.390962161615608,5.70183836352012,0.0105617467042577,0.0173690537101425
"YIL167W",0.744055945324942,4.51749026904742,0.0105702257125109,0.0173781676968399
"YML093W",-0.363807094582254,6.23759179982687,0.0105980928363948,0.0174191431424855
"YGR271W",0.402667298485242,6.28655492176047,0.0106028027333414,0.0174220449245157
"YDR180W",0.662411867926613,4.66460155893816,0.0106496875776149,0.0174942258180864
"YPL194W",0.732278480327774,4.34476208097175,0.0106659262380217,0.0175160381766234
"YHR016C",0.237410671508518,7.31908414314174,0.0106953862787134,0.0175595451196301
"YLR336C",0.754747720888431,4.2885766087213,0.0107264654557932,0.0176056854651674
"YPL137C",0.286661871850901,6.94263699156656,0.0107383932665569,0.0176203751963996
"YOL115W",0.414617942304869,5.72519137229457,0.0107478038198302,0.0176309274194442
"YLR228C",0.257085434439792,7.10984739981742,0.0108610213553779,0.0178049281273663
"YBR285W",0.875226695069379,3.94516968850708,0.0108611723620884,0.0178049281273663
"YMR152W",0.315509412324945,6.73096473676512,0.0108629018995762,0.0178049281273663
"YNL006W",0.370657223482207,6.26521295823749,0.0108711236220627,0.0178134695296995
"YDL093W",0.41682121545503,5.87863343759898,0.0109032086674503,0.0178610979195192
"YLL045C",-0.0867975688167986,10.9941427229323,0.0109065896122788,0.0178616913190849
